City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Lata,PT,40.1629,-8.3327,36.91,83,3,3.02,clear sky
350,Morbach,DE,49.8167,7.1167,41.65,89,20,13.8,few clouds
351,Tshane,BW,-24.0196,21.8684,71.67,69,95,11.05,overcast clouds
352,Seymchan,RU,62.8833,152.4333,-32.49,96,100,2.75,overcast clouds
353,Itabera,BR,-23.8619,-49.1372,68.58,95,100,3.98,overcast clouds
354,Hay River,CA,60.8156,-115.7999,6.78,85,75,2.3,broken clouds
355,Svetlogorsk,BY,52.6333,29.7333,36.43,83,91,14.32,overcast clouds
356,Pombas,CV,17.1503,-25.0201,71.38,75,100,14.27,overcast clouds
357,Dauphin,CA,51.1494,-100.0502,10.54,85,0,4.61,clear sky
358,Liverpool,GB,53.4106,-2.9779,56.43,90,100,8.99,overcast clouds
359,Bengkulu,ID,-3.8004,102.2655,78.55,76,100,3.06,overcast clouds
360,Clarence Town,AU,-32.5833,151.7833,88.61,38,3,6.46,clear sky
361,Byron Bay,AU,-28.65,153.6167,89.94,63,1,9.19,clear sky
362,Bonthe,SL,7.5264,-12.505,75.02,82,32,3.53,scattered clouds
363,Emerald,AU,-23.5333,148.1667,97.34,34,96,13.6,overcast clouds
364,West Wendover,US,40.7391,-114.0733,27.61,86,75,0.0,broken clouds
365,Antofagasta,CL,-23.65,-70.4,65.48,84,21,3.91,few clouds
366,Kyabe,TD,9.4515,18.9449,75.54,30,87,8.14,overcast clouds
367,Puerto Carreno,CO,6.189,-67.4859,79.77,62,100,6.33,overcast clouds
368,Port Victoria,KE,0.0939,33.9756,69.35,62,51,16.35,broken clouds
369,Port Blair,IN,11.6667,92.75,82.44,74,40,4.61,scattered clouds
370,Shelopugino,RU,51.6514,117.5599,-8.66,87,5,3.98,clear sky
371,Bafra,TR,41.5678,35.9069,47.82,44,0,5.55,clear sky
372,Wewak,PG,-3.5534,143.6268,83.26,73,100,5.88,overcast clouds
373,Hounde,BF,11.5,-3.5167,66.15,22,16,6.04,few clouds
374,Kindu,CD,-2.95,25.95,69.51,97,37,2.1,light rain
375,Lavrentiya,RU,65.5833,-171.0,-8.0,93,100,7.63,overcast clouds
376,Vao,NC,-22.6667,167.4833,76.12,70,0,6.08,clear sky
377,Katsuura,JP,35.1333,140.3,46.31,45,88,6.78,overcast clouds
378,Chulman,RU,56.8479,124.9104,-16.37,98,99,1.66,overcast clouds
379,Murray Bridge,AU,-35.1167,139.2667,67.12,47,41,18.68,scattered clouds
380,Kutum,SD,14.2,24.6667,54.88,36,4,7.7,clear sky
381,Ardahan,TR,41.1087,42.7022,18.95,65,1,1.21,clear sky
382,Nkhotakota,MW,-12.9274,34.2961,70.45,82,87,3.96,light rain
383,Lasa,IT,46.6166,10.7002,38.62,88,66,0.78,broken clouds
384,Beringovskiy,RU,63.05,179.3167,-18.51,92,96,12.35,overcast clouds
385,Kualakapuas,ID,-3.0091,114.3876,85.6,61,99,7.7,overcast clouds
386,Varnamo,SE,57.186,14.04,35.28,1,100,3.0,overcast clouds
387,Moba,CN,33.2288,105.0179,29.34,81,70,0.83,broken clouds
388,Dabat,ET,12.9842,37.765,50.7,67,0,4.88,clear sky
389,Turayf,SA,31.6725,38.6637,39.45,93,75,13.8,broken clouds
390,Bundaberg,AU,-24.85,152.35,87.22,71,6,10.0,clear sky
391,Lalin,ES,42.7167,-8.1167,46.45,92,100,3.31,overcast clouds
392,Gisenyi,RW,-1.7028,29.2564,61.07,83,5,4.36,clear sky
393,Mount Gambier,AU,-37.8333,140.7667,63.48,44,26,12.24,scattered clouds
394,Jos,NG,9.9167,8.9,56.84,50,51,8.7,broken clouds
395,Isla Vista,US,34.4133,-119.861,60.3,88,75,3.44,broken clouds
396,Thaba Nchu,ZA,-29.2093,26.839,63.77,54,88,4.68,overcast clouds
397,Zhigansk,RU,66.7697,123.3711,-18.8,97,100,10.22,overcast clouds
398,Belyy Yar,RU,53.6039,91.3903,-11.31,92,40,0.0,smoke
399,Seddon,AU,-37.8068,144.8916,64.87,81,75,19.57,light rain
400,Omboue,GA,-1.5746,9.2618,77.11,86,100,6.51,overcast clouds
401,Mehamn,NO,71.0357,27.8492,33.71,86,40,8.05,scattered clouds
402,Johnstown,US,40.3267,-78.922,60.58,80,100,8.05,light rain
403,Kukuna,SL,9.4,-12.6667,69.37,44,13,1.88,few clouds
404,Xuanzhou,CN,30.9525,118.7553,44.37,62,0,4.72,clear sky
405,Bonavista,CA,48.6499,-53.1147,30.16,67,12,13.82,few clouds
406,Knyaze-Volkonskoye,RU,48.4642,135.4567,-0.06,91,35,9.95,scattered clouds
407,Yabrud,SY,33.9674,36.6574,38.52,69,100,1.43,overcast clouds
408,Bela Vista Do Paraiso,BR,-22.9967,-51.1906,74.44,92,100,3.29,heavy intensity rain
409,Merauke,ID,-8.4667,140.3333,86.0,62,89,7.94,overcast clouds
410,Rehoboth,NA,-23.3167,17.0833,73.65,32,100,14.29,overcast clouds
411,Calvia,ES,39.5657,2.5062,48.42,95,0,4.47,clear sky
412,Qasigiannguit,GL,68.8193,-51.1922,1.65,72,22,7.38,few clouds
413,Mao,ES,39.8885,4.2658,50.56,100,40,5.75,scattered clouds
414,Palivere,EE,58.9664,23.8911,32.74,91,100,9.01,overcast clouds
415,Oktyabrskoye,RU,43.0645,44.7417,26.74,93,0,4.47,clear sky
416,Labytnangi,RU,66.6572,66.4183,2.97,93,100,20.74,light snow
417,Sovetskiy,RU,61.3614,63.5842,0.48,97,100,5.66,overcast clouds
418,Yarmouth,US,41.7057,-70.2286,53.74,96,100,13.8,overcast clouds
419,Olinda,BR,-8.0089,-34.8553,80.33,74,40,8.05,scattered clouds
420,Atar,MR,20.5169,-13.0499,66.16,17,0,8.7,clear sky
421,Panvel,IN,18.9833,73.1,69.87,50,3,3.94,clear sky
422,Buraydah,SA,26.326,43.975,57.65,88,100,16.22,moderate rain
423,Tual,ID,-5.6667,132.75,83.84,74,100,17.02,overcast clouds
424,Hornepayne,CA,49.2138,-84.7705,6.89,100,99,3.8,overcast clouds
425,Hatta,IN,24.1167,79.6,50.67,60,0,6.26,clear sky
426,Aztec,US,36.8222,-107.9929,28.47,93,91,13.27,overcast clouds
427,Tsiroanomandidy,MG,-18.7667,46.0333,66.65,91,100,4.09,light rain
428,Jennings,US,38.7192,-90.2604,58.55,51,75,16.11,broken clouds
429,Penzance,GB,50.1186,-5.5371,54.28,93,100,32.5,overcast clouds
430,Ust-Kuyga,RU,70.0167,135.6,-49.76,99,96,4.99,overcast clouds
431,Siniscola,IT,40.5719,9.6922,47.75,66,100,3.62,overcast clouds
432,Saint-Augustin,CA,51.226,-58.6502,23.49,94,100,11.77,overcast clouds
433,Lazaro Cardenas,MX,17.9583,-102.2,74.55,72,0,2.93,clear sky
434,Rognan,NO,67.0953,15.3878,26.89,86,10,8.81,clear sky
435,Aksarka,RU,66.5606,67.7975,5.97,95,100,15.55,light snow
436,Ust-Tarka,RU,55.5672,75.705,18.46,94,97,11.81,overcast clouds
437,Ca Mau,VN,9.1769,105.15,81.48,62,100,7.94,overcast clouds
438,Cayenne,GF,4.9333,-52.3333,73.44,94,0,2.3,clear sky
439,Imbituba,BR,-28.24,-48.6703,70.54,84,100,7.96,overcast clouds
440,Santa Maria,BR,-29.6842,-53.8069,69.1,73,0,2.3,clear sky
441,Zeya,RU,53.75,127.2667,-3.51,83,18,2.33,few clouds
442,Amuntai,ID,-2.4177,115.2494,86.4,58,100,4.72,overcast clouds
443,Prince George,CA,53.9166,-122.753,20.62,94,0,3.44,clear sky
444,Berbera,SO,10.4396,45.0143,75.43,74,73,4.9,light rain
445,Sechura,PE,-5.5569,-80.8222,68.68,83,64,8.43,broken clouds
446,Mayo,US,38.8876,-76.5119,66.61,70,0,10.36,clear sky
447,Amahai,ID,-3.3333,128.9167,88.86,57,90,1.7,light rain
448,Mitsamiouli,KM,-11.3847,43.2844,80.6,73,61,7.45,broken clouds
449,Cuamba,MZ,-14.8031,36.5372,67.5,97,100,3.56,overcast clouds
450,Kavaratti,IN,10.5669,72.642,80.24,69,6,7.31,clear sky
451,Cap Malheureux,MU,-19.9842,57.6142,77.47,73,81,1.99,broken clouds
452,Le Pont-De-Claix,FR,45.1244,5.7064,49.24,96,95,1.77,overcast clouds
453,Belgrade,RS,44.804,20.4651,42.69,99,100,4.61,fog
454,Harlingen,US,26.1906,-97.6961,69.89,88,0,4.61,clear sky
455,Grand Gaube,MU,-20.0064,57.6608,77.4,73,84,1.99,broken clouds
456,Kloulklubed,PW,7.0419,134.2556,82.9,76,70,16.08,broken clouds
457,Vieques,PR,18.425,-65.8329,76.1,88,75,3.44,broken clouds
458,Orlik,RU,52.5178,99.825,-13.92,91,74,1.45,broken clouds
459,San Ramon,US,37.7799,-121.978,53.28,92,100,9.22,overcast clouds
460,Portland,US,45.5234,-122.6762,43.52,84,100,12.66,overcast clouds
461,Hobyo,SO,5.3505,48.5268,76.01,79,65,20.07,broken clouds
462,Udachnyy,RU,66.4167,112.4,-24.56,74,100,3.85,overcast clouds
463,Dingtao,CN,35.0683,115.5625,45.21,40,99,4.16,overcast clouds
464,Holme,DK,56.1138,10.1725,42.37,94,100,18.92,light rain
465,Tura,IN,25.5198,90.2201,65.39,50,0,1.32,clear sky
466,Gao,ML,16.6362,1.637,58.6,22,3,12.91,clear sky
467,Mindelo,CV,16.8901,-24.9804,72.95,68,0,24.16,clear sky
468,Zbarazh,UA,49.6636,25.7762,34.79,88,32,10.65,scattered clouds
469,Berkakit,RU,56.5807,124.7681,-5.6,92,93,2.98,overcast clouds
470,Sena Madureira,BR,-9.0656,-68.6569,74.26,82,5,3.6,clear sky
471,Achalpur,IN,21.2572,77.5086,66.09,44,1,1.95,clear sky
472,Broken Hill,AU,-31.95,141.4333,75.94,27,0,19.17,clear sky
473,Milton,US,34.1322,-84.3007,63.18,97,100,8.55,light rain
474,Saint-Francois,FR,46.4154,3.9054,36.84,93,100,4.61,fog
475,Chara,RU,56.9064,118.2631,-2.52,88,93,1.52,overcast clouds
476,Mackay,AU,-21.15,149.2,97.68,62,62,13.82,broken clouds
477,Doha,QA,25.2867,51.5333,64.38,85,89,6.91,haze
478,Yuncheng,CN,35.0231,110.9928,43.39,42,100,1.72,overcast clouds
479,Harduaganj,IN,27.95,78.1667,46.15,56,0,4.76,clear sky
480,Mbanza-Ngungu,CD,-5.25,14.8667,66.2,95,97,1.1,light rain
481,Bereda,ES,43.2686,-7.5406,43.14,95,100,2.75,overcast clouds
482,Bandarbeyla,SO,9.4942,50.8122,75.74,74,85,22.03,overcast clouds
483,Saquena,PE,-4.6667,-73.5167,72.88,87,73,2.84,broken clouds
484,Fare,PF,-16.7,-151.0167,81.3,77,100,16.55,light rain
485,Garden City,US,42.3256,-83.331,44.55,98,100,4.61,mist
486,Fort Nelson,CA,58.8053,-122.7002,8.94,95,0,3.44,clear sky
487,Mwene-Ditu,CD,-7.0,23.45,63.54,95,86,3.71,overcast clouds
488,Maceio,BR,-9.6658,-35.7353,74.64,100,75,3.44,broken clouds
489,San Pedro,PH,14.35,121.0167,82.31,72,75,5.75,light rain
490,Shirokiy,RU,49.758,129.523,-0.69,82,18,5.23,few clouds
491,Jidong,CN,45.2167,131.0833,10.15,72,1,11.97,clear sky
492,Kautokeino,NO,69.0125,23.0412,-3.44,100,86,4.61,overcast clouds
493,Port-Gentil,GA,-0.7193,8.7815,80.28,78,97,9.37,overcast clouds
494,Saint-Georges,GD,12.0564,-61.7485,76.68,83,40,6.91,scattered clouds
495,Wanxian,CN,30.8039,108.3897,52.97,64,95,2.48,overcast clouds
496,Antropovo,RU,58.3988,43.0066,4.17,97,100,5.06,overcast clouds
497,Bereznik,RU,62.8551,42.7072,-0.81,100,97,2.48,overcast clouds
498,Te Anau,NZ,-45.4167,167.7167,73.44,44,100,4.94,overcast clouds
499,Sahy,SK,48.0741,18.9495,38.77,87,13,3.06,few clouds
500,Mantua,IT,45.1667,10.7833,49.98,90,99,1.01,overcast clouds
501,Pattani,TH,6.75,100.4167,76.71,64,75,6.31,broken clouds
502,Aykhal,RU,66.0,111.5,-29.27,100,100,5.73,overcast clouds
503,Waitati,NZ,-45.75,170.5667,59.81,95,100,6.62,overcast clouds
504,Lahr,DE,48.35,7.8667,43.9,90,75,9.22,broken clouds
505,Isla Mujeres,MX,21.2311,-86.731,78.85,83,5,13.44,clear sky
506,Labuhan,ID,-6.8844,112.2051,83.93,70,38,14.5,scattered clouds
507,Mattru,SL,7.6244,-11.8332,69.26,93,20,2.15,few clouds
508,Valparaiso,CL,-33.0393,-71.6273,64.04,67,0,8.05,clear sky
509,Selikhino,RU,50.3672,137.4996,-5.73,87,98,11.81,overcast clouds
510,Kuhdasht,IR,33.535,47.6061,42.12,35,100,4.16,overcast clouds
511,Acarau,BR,-2.8856,-40.12,79.09,80,20,15.28,few clouds
512,Kyzyl-Suu,KG,42.3414,78.0056,24.78,89,100,1.52,snow
513,Shihezi,CN,44.3,86.0333,11.77,85,100,3.6,overcast clouds
514,Kidal,ML,18.4411,1.4078,58.5,29,82,11.32,broken clouds
515,Maraba,BR,-5.3686,-49.1178,77.18,100,0,0.0,clear sky
516,Suntar,RU,62.1444,117.6319,-7.4,94,99,6.62,overcast clouds
517,Moose Factory,CA,51.2585,-80.6094,-7.22,100,67,3.51,broken clouds
518,Luwuk,ID,-0.9516,122.7875,88.07,61,99,3.31,overcast clouds
519,North Bend,US,43.4065,-124.2243,46.92,96,100,5.75,light rain
520,Boende,CD,-0.2167,20.8667,73.85,82,81,1.03,broken clouds
521,Wilnsdorf,DE,50.8167,8.1,44.13,89,100,15.01,light rain
522,Tallahassee,US,30.4383,-84.2807,70.86,93,100,8.05,overcast clouds
523,Yeppoon,AU,-23.1333,150.7333,96.58,57,30,12.21,scattered clouds
524,Gannan,CN,47.9147,123.5031,9.36,59,0,5.93,clear sky
525,Mikhaylovka,RU,50.06,43.2379,40.78,76,100,13.96,overcast clouds
526,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,5.31,71,100,11.32,overcast clouds
527,Pangai,TO,-19.8,-174.35,84.31,70,75,9.22,broken clouds
528,Zharkent,KZ,44.1628,80.0,25.72,92,100,1.7,overcast clouds
529,Cururupu,BR,-1.8283,-44.8683,75.45,93,35,4.23,scattered clouds
530,Gayny,RU,60.3071,54.3241,-11.7,100,92,3.24,overcast clouds
531,Le Vauclin,MQ,14.5452,-60.8388,77.85,88,75,4.61,broken clouds
532,Parczew,PL,51.6402,22.9006,32.61,90,8,8.68,clear sky
533,Fairlie,GB,55.756,-4.8556,52.39,87,94,8.99,moderate rain
534,Broome,US,42.2506,-75.833,55.71,89,100,9.22,overcast clouds
535,Qaqortoq,GL,60.7167,-46.0333,4.1,61,49,11.18,scattered clouds
536,Teruel,ES,40.6667,-0.6667,33.75,70,1,3.69,clear sky
537,Axim,GH,4.8699,-2.2405,77.14,79,94,2.59,overcast clouds
538,Miraflores,MX,19.2167,-98.8083,62.02,67,5,3.24,clear sky
539,Aranos,NA,-24.1333,19.1167,73.53,53,86,7.99,overcast clouds
540,Pumiao,CN,22.75,108.4833,61.2,48,100,7.14,overcast clouds
541,Colares,PT,38.7992,-9.4469,51.33,69,0,8.01,clear sky
542,Haputale,LK,6.7681,80.9595,63.07,70,91,3.6,overcast clouds
543,Sarangani,PH,5.4033,125.4636,81.72,78,100,14.32,overcast clouds
544,Nicholasville,US,37.8806,-84.573,59.4,87,0,12.66,clear sky
545,Garut,ID,-7.2024,107.8878,79.75,63,97,0.76,overcast clouds
546,Khasan,RU,42.4308,130.6434,23.47,34,0,17.45,clear sky
547,Contamana,PE,-7.3333,-75.0167,78.6,67,97,4.03,overcast clouds
548,Rancho Veloz,CU,22.8806,-80.3917,73.54,86,2,10.51,moderate rain
549,Mazyr,BY,52.0495,29.2456,37.49,83,77,13.44,broken clouds
550,Riyadh,SA,24.6877,46.7219,55.54,95,100,12.26,moderate rain
551,Juneau,US,58.3019,-134.4197,37.22,97,75,0.0,broken clouds
552,Port Angeles,US,48.1181,-123.4307,45.64,93,0,6.91,clear sky
553,Houma,US,29.5958,-90.7195,75.2,97,100,10.2,overcast clouds
554,Niamtougou,TG,9.7681,1.1053,67.01,29,5,4.16,clear sky
555,Carbonear,CA,47.7332,-53.2148,29.25,76,8,10.02,clear sky
556,Coari,BR,-4.085,-63.1414,73.35,98,100,2.57,overcast clouds
557,Maldonado,UY,-34.6667,-54.9167,72.23,57,53,8.21,broken clouds
558,Togur,RU,58.3631,82.8265,8.35,86,66,9.48,broken clouds
559,Racine,US,42.7495,-88.0751,40.68,97,100,5.75,overcast clouds
560,Guarapari,BR,-20.6667,-40.4975,77.9,90,99,9.84,overcast clouds
561,Alma,CA,48.5501,-71.6491,34.81,91,98,5.01,overcast clouds
562,Gantt,US,34.8001,-82.4243,59.05,97,100,10.36,light rain
563,Vostok,RU,46.4856,135.8833,-2.47,85,93,5.68,overcast clouds
564,Placido De Castro,BR,-10.3353,-67.1856,75.81,79,61,4.03,broken clouds
565,Goose Creek,US,32.981,-80.0326,66.24,94,75,6.91,broken clouds
566,Anloga,GH,5.7947,0.8973,78.33,69,77,5.17,broken clouds
567,Sorland,NO,67.667,12.6934,37.26,68,3,21.61,clear sky
568,Comodoro Rivadavia,AR,-45.8667,-67.5,60.66,67,0,5.75,clear sky
569,Kalmunai,LK,7.4167,81.8167,77.68,74,74,7.74,broken clouds
570,Marathon,US,44.9,-89.7668,33.55,92,100,14.97,mist
571,Salinas,US,36.6777,-121.6555,54.07,82,20,3.44,mist
572,Te Kauwhata,NZ,-37.4,175.15,69.15,87,100,12.5,overcast clouds
573,Half Moon Bay,US,37.4636,-122.4286,54.32,90,20,8.05,mist
574,Cheney,US,47.4874,-117.5758,30.29,94,100,0.0,overcast clouds
575,Dunedin,NZ,-45.8742,170.5036,59.81,95,99,10.69,overcast clouds
576,Srivardhan,IN,18.0333,73.0167,73.26,59,9,3.47,clear sky
577,Mayumba,GA,-3.432,10.6554,76.64,86,100,3.87,moderate rain
578,Evensk,RU,61.95,159.2333,-0.9,64,33,10.47,scattered clouds
579,Natal,BR,-5.795,-35.2094,79.02,78,20,6.91,few clouds
580,Xining,CN,36.6167,101.7667,24.08,39,100,2.01,overcast clouds
581,Chengde,CN,40.9725,117.9361,26.4,50,0,4.07,clear sky
582,Drayton Valley,CA,53.2168,-114.9854,9.28,95,68,4.61,broken clouds
583,Birobidzhan,RU,48.8,132.95,2.08,75,2,3.71,clear sky
584,Korfovskiy,RU,48.2183,135.0564,-0.94,89,75,8.61,broken clouds
585,Linden,GY,6.0,-58.3,72.32,99,100,2.48,moderate rain
586,Yangambi,CD,0.8102,24.4336,71.96,81,53,2.33,light rain
587,Husavik,IS,66.0449,-17.3389,24.55,78,100,2.33,overcast clouds
588,Oparino,RU,59.8518,48.2783,-12.17,100,100,4.47,overcast clouds
589,Nuuk,GL,64.1835,-51.7216,4.84,73,47,9.31,scattered clouds
590,Karratha,AU,-20.7377,116.8463,94.82,44,96,13.71,overcast clouds
591,Waynesville,US,35.4887,-82.9887,56.73,90,100,7.0,light rain
592,Jiayuguan,CN,39.8167,98.3,22.32,39,0,3.38,clear sky
593,Cedar City,US,37.6775,-113.0619,23.97,80,0,5.35,clear sky
594,Media Luna,CU,20.1419,-77.435,75.27,77,23,5.53,few clouds
595,Calvinia,ZA,-31.4707,19.776,57.31,87,20,7.16,few clouds
596,Pahrump,US,36.2083,-115.9839,48.83,66,100,5.99,overcast clouds
597,Mackenzie,CA,55.2999,-123.1698,25.02,93,100,5.75,light snow
598,Rio Grande,BR,-32.035,-52.0986,69.57,68,100,11.68,overcast clouds
599,Penne,IT,42.4538,13.9299,53.22,75,82,4.59,broken clouds
600,Neuquen,AR,-38.9516,-68.0591,75.09,41,0,3.44,clear sky
601,Carauari,BR,-4.8828,-66.8958,72.18,99,90,2.71,overcast clouds
602,Chemainus,CA,48.9163,-123.7194,42.58,90,100,4.61,overcast clouds
603,Lakes Entrance,AU,-37.8811,147.981,56.62,83,100,7.76,overcast clouds
604,Bardiyah,LY,31.7561,25.0865,57.87,69,2,10.67,clear sky
605,Camopi,GF,3.1655,-52.3158,71.56,99,97,2.13,light rain
606,Chicama,PE,-7.8447,-79.1469,66.74,76,100,3.69,overcast clouds
607,Loei,TH,17.4167,101.5,64.44,57,20,3.62,few clouds
608,Ormara,PK,25.2088,64.6357,65.39,30,52,11.25,broken clouds
609,Hirado,JP,33.3597,129.5531,49.39,51,1,16.22,clear sky
610,Siavonga,ZM,-16.5382,28.7088,70.77,84,99,2.8,overcast clouds
611,Zsambok,HU,47.5438,19.6105,43.7,85,63,5.39,broken clouds
612,Svetlaya,RU,46.5389,138.3297,10.22,49,0,9.44,clear sky
613,Asau,RO,46.4333,26.4,43.72,88,100,3.94,overcast clouds
614,Canakkale,TR,40.0833,26.8333,48.52,81,62,0.16,broken clouds
615,Volgorechensk,RU,57.4393,41.1555,15.42,93,100,9.6,overcast clouds
616,Sibiti,CG,-3.6819,13.3499,68.18,96,100,0.87,overcast clouds
617,Saint Anthony,US,45.0205,-93.218,31.95,94,100,12.66,mist
618,Aswan,EG,24.0934,32.907,52.99,64,3,7.63,clear sky
619,Lagoa,PT,39.05,-27.9833,59.74,78,100,13.51,overcast clouds
620,Praia Da Vitoria,PT,38.7333,-27.0667,61.75,82,75,17.47,broken clouds
621,Nador,MA,35.174,-2.9287,61.05,77,100,5.75,overcast clouds
622,Vanimo,PG,-2.6741,141.3028,78.24,85,100,6.26,light rain
623,Moron,AR,-34.6534,-58.6198,75.0,59,4,7.27,clear sky
624,Minab,IR,27.1467,57.0801,64.72,13,0,4.61,clear sky
625,Iguguno,TZ,-4.5697,34.6275,60.71,82,44,6.85,scattered clouds
626,Balakhninskiy,RU,58.0106,114.2769,4.01,98,100,2.95,overcast clouds
627,Gamba,GA,-2.65,10.0,77.32,84,100,4.68,overcast clouds
628,Deutschlandsberg,AT,46.8153,15.2222,43.84,93,100,0.67,overcast clouds
629,Ostersund,SE,63.1792,14.6357,10.85,100,100,0.0,fog
630,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.19,98,100,2.42,overcast clouds
631,Estevan,CA,49.1334,-102.9842,5.34,78,40,5.75,scattered clouds
632,Mountain Home,US,43.133,-115.6912,27.88,93,40,3.44,scattered clouds
633,Ucluelet,CA,48.9329,-125.5528,44.1,89,100,1.01,overcast clouds
634,Bairiki,KI,1.3292,172.9752,87.8,70,40,13.8,light rain
635,Amapa,BR,1.0,-52.0,71.67,99,100,1.34,overcast clouds
636,Wanning,CN,18.8003,110.3967,68.52,84,100,12.3,overcast clouds
637,Narrabri,AU,-30.3167,149.7833,98.53,32,4,5.01,clear sky
638,Kaeo,NZ,-35.1,173.7833,69.33,97,100,18.77,light rain
639,Buarcos,PT,40.166,-8.8768,39.54,76,7,6.06,clear sky
640,Cepu,ID,-7.1475,111.5906,83.14,73,65,9.42,broken clouds
641,Shakiso,ET,5.75,38.9167,48.47,58,0,4.88,clear sky
642,Puerto Del Rosario,ES,28.5004,-13.8627,67.75,77,40,16.11,scattered clouds
643,Brawley,US,32.9787,-115.5303,64.62,45,75,6.91,broken clouds
644,Prado,BR,-17.3411,-39.2208,74.53,91,98,7.63,overcast clouds
645,Koygorodok,RU,60.445,50.9968,-4.45,99,98,3.18,overcast clouds
646,Belmonte,BR,-15.8631,-38.8828,75.33,89,75,7.81,broken clouds
647,Pacific Grove,US,36.6177,-121.9166,53.1,87,20,3.44,mist
648,Itaituba,BR,-4.2761,-55.9836,72.82,99,100,1.66,overcast clouds
649,Campos Altos,BR,-19.6961,-46.1714,63.84,98,100,3.29,overcast clouds
650,Montepuez,MZ,-13.1256,38.9997,66.63,96,55,2.24,broken clouds
651,Dourbali,TD,11.8091,15.8632,64.78,28,35,12.28,scattered clouds
652,Maniitsoq,GL,65.4167,-52.9,10.81,71,99,12.53,overcast clouds
653,Avera,US,33.194,-82.5271,65.71,91,100,10.69,heavy intensity rain
654,Nagorsk,RU,59.3172,50.8078,-11.61,100,100,2.46,overcast clouds
655,Lighthouse Point,US,26.2756,-80.0873,77.02,86,40,12.66,scattered clouds
656,Laguna,US,38.421,-121.4238,51.08,93,100,5.75,overcast clouds
657,Agirish,RU,61.9247,63.0231,-3.51,98,100,4.36,overcast clouds
658,Tres Pontas,BR,-21.3667,-45.5125,65.08,96,100,3.62,overcast clouds
659,Goias,BR,-15.5807,-49.6362,69.01,95,100,2.44,overcast clouds
660,Emborion,GR,40.4833,21.55,41.36,78,12,2.55,few clouds
661,Tilichiki,RU,60.4667,166.1,-17.14,89,5,10.58,clear sky
662,Jaru,BR,-10.4389,-62.4664,71.42,99,69,3.33,broken clouds
663,Ust-Ilimsk,RU,58.0006,102.6619,6.39,97,100,2.35,overcast clouds
664,Ghanzi,BW,-21.5667,21.7833,68.59,79,72,7.18,light rain
665,Baiyin,CN,36.5583,104.2081,27.25,35,100,0.98,overcast clouds
666,Yermakovskoye,RU,53.2831,92.4003,-1.59,91,100,3.87,overcast clouds
667,Sola,VU,-13.8833,167.55,80.87,80,100,21.92,moderate rain
668,Sibsagar,IN,26.9833,94.6333,62.67,65,0,4.43,clear sky
669,Mana,GF,5.6592,-53.7767,76.39,91,100,7.99,overcast clouds
670,Egvekinot,RU,66.3167,-179.1667,-13.16,98,100,3.31,light snow
671,Andros Town,BS,24.7,-77.7667,76.96,79,1,14.16,clear sky
672,Muros,ES,42.7762,-9.0603,56.08,87,100,9.6,overcast clouds
673,Kahului,US,20.8947,-156.47,75.22,87,75,12.66,broken clouds
674,General Elizardo Aquino,PY,-24.4333,-56.7,62.37,97,100,11.36,overcast clouds
675,Tarragona,ES,41.129,1.249,47.32,80,0,4.61,clear sky
